82	6
83	6
84	6
85	6
86	6
87	6
88	6
89	6
90	6
91	6
92	6
93	6
94	6
95	6
96	6
97	6
98	4
99	4
100	4
101	4
102	4
103	4
104	4
105	4
106	4
107	4
108	4
109	4
110	4
111	4
112	4
113	4
114	4
115	4
116	4
117	4
118	4
119	4
120	4
121	4
122	4
123	4
124	4
125	4
126	4
127	4
128	4
129	4
130	4
131	4
132	4
133	4
134	4
135	4
136	3
15	3
137	3
138	3
139	3
392	3
393	3
394	3
395	3
71	3
396	3
102	3
18	3
112	3
3	3
397	3
116	3
398	3
5	3
39	3
38	3
399	3
127	3
11	3
124	3
130	3
400	3
401	3
402	3
19	3
403	3
404	3
86	3
44	3
45	3
405	3
54	3
55	3
406	3
56	3
57	3
407	3
58	3
59	3
118	3
134	3
408	3
409	3
410	3
411	3
412	3
413	3
414	3
415	3
416	3
417	3
418	3
419	3
35	3
89	3
420	3
391	3
421	3
422	3
423	3
424	3
425	3
72	3
426	3
8	3
427	3
81	3
428	3
429	3
430	3
96	3
73	3
431	3
432	3
22	3
433	3
434	3
435	3
436	3
97	3
437	3
83	3
438	2
20	2
17	2
439	2
289	2
440	2
441	2
442	2
77	2
443	2
444	2
445	2
446	2
447	2
448	2
449	2
450	2
451	2
452	2
453	2
454	2
174	2
455	2
146	2
456	2
135	2
457	2
458	2
459	2
460	2
461	2
40	2
41	2
42	2
462	2
129	2
463	2
464	2
465	2
466	2
467	2
468	2
52	2
50	2
53	2
46	2
47	2
48	2
49	2
51	2
469	2
470	2
471	2
472	2
473	2
474	2
60	2
475	2
476	2
477	2
478	2
479	2
480	2
481	2
482	2
63	2
62	2
483	2
64	2
65	2
66	2
67	2
68	2
69	2
484	2
485	2
486	2
487	2
488	2
489	2
490	2
95	2
491	2
492	2
493	2
309	2
494	2
495	2
496	2
497	2
253	2
498	2
499	2
500	2
501	2
502	2
226	2
503	2
504	2
505	2
506	2
507	2
508	2
509	2
510	2
511	2
512	2
513	2
514	2
515	2
516	2
517	2
70	2
518	2
519	2
520	2
521	2
522	2
523	2
524	2
525	2
526	2
527	2
528	2
529	2
530	2
531	2
532	2
533	2
534	2
535	2
536	2
537	2
74	2
538	2
76	2
75	2
539	2
540	2
541	2
542	2
543	2
544	2
545	2
546	2
547	2
548	2
549	2
550	2
551	2
552	2
79	2
553	2
554	2
555	2
556	2
133	1
557	1
247	1
558	1
559	1
560	1
561	1
562	1
563	1
564	1
565	1
566	1
567	1
355	1
568	1
569	1
570	1
571	1
572	1
573	1
574	1
575	1
576	1
577	1
93	1
578	1
579	1
580	1
581	1
774	6
775	4
683	4
779	5
780	5
781	5
584	5
782	5
774	5
99	5
98	5
427	5
783	5
107	5
784	5
785	5
786	5
137	5
787	5
788	5
789	5
790	5
791	5
792	5
793	5
794	5
795	5
796	5
797	5
112	5
798	5
799	5
800	5
801	5
802	5
803	6
450	6
804	6
384	6
805	6
806	6
807	6
808	6
727	6
743	6
456	6
809	6
810	6
275	6
811	6
812	6
813	6
814	6
815	6
816	6
442	6
2	6
817	6
818	6
293	6
819	4
820	4
821	4
822	4
823	4
863	6
864	5
865	5
866	5
867	6
868	6
869	4
869	3
864	3
865	2
73	18
870	19
134	19
871	19
11	19
12	19
872	5
116	5
597	5
134	5
873	5
341	5
874	5
875	5
876	5
298	5
244	5
877	6
189	6
878	6
166	6
76	6
871	4
879	4
880	4
16	4
881	4
52	4
843	4
882	4
9	4
883	4
884	3
885	3
886	3
789	3
887	3
274	3
888	3
871	3
889	3
166	3
21	3
890	3
891	3
663	3
878	3
892	3
893	3
894	3
572	3
52	3
188	3
635	3
53	3
895	3
896	3
897	3
12	3
593	3
248	3
898	3
870	3
899	3
900	3
872	3
901	3
902	3
755	3
903	3
110	3
904	3
905	3
906	3
907	3
908	3
909	3
910	3
911	3
912	3
913	3
914	2
915	2
916	2
917	2
918	2
919	2
10	2
751	2
920	2
921	2
922	2
923	2
924	2
925	2
926	2
927	2
928	2
929	2
930	2
332	2
931	2
932	2
341	2
874	2
879	2
933	2
934	2
935	2
936	2
44	2
55	2
882	2
937	2
938	2
939	2
127	2
881	2
883	1
940	1
141	1
941	1
974	6
377	5
880	5
975	5
976	5
324	5
977	5
978	5
979	5
260	5
980	5
762	5
883	5
778	5
981	5
982	5
983	5
984	5
985	5
986	6
987	6
969	6
116	6
988	6
989	6
990	6
991	6
992	6
993	6
994	6
953	6
995	6
996	6
997	6
998	6
999	6
191	6
1000	6
933	6
1001	6
705	6
371	6
1002	6
1003	6
698	6
11	6
382	6
1004	6
1005	6
255	6
861	6
1006	6
1007	6
1008	6
930	6
672	6
1009	6
1010	6
951	6
1011	6
1012	6
1013	6
915	6
1014	6
1015	6
1016	6
1017	6
1018	6
212	6
1019	6
1020	4
1021	4
1022	4
1023	4
1024	4
1025	4
1026	4
1027	4
1028	4
1029	4
159	4
210	4
332	4
1030	4
963	4
1031	4
1032	4
1033	4
1034	4
1035	4
1036	4
1037	4
1038	4
707	4
1039	4
1040	5
1041	5
1042	5
459	5
1043	5
1044	5
1045	5
105	5
1046	5
1047	5
340	18
441	19
1048	19
145	19
688	19
1045	19
340	5
441	5
1049	5
1050	5
1051	5
1052	5
1048	5
1053	5
564	5
1054	5
748	5
464	5
1055	5
1056	5
1057	5
1058	5
1059	5
1060	5
877	5
1061	5
